kind,id,file,heading,source_id,source_label,source_short_title,auteur,titre,pages_pdf,type_unite,concepts,chapitres,statut,fiabilite,role_argumentatif,niveau_preuve,stabilite,importance,risque_surinterpretation,liens_interchapitres,liens_citations,motifs,concepts_derives,charge_emotionnelle,nature_discursive,pages_livre,citation_directe,song_id,canonical_song,source_year,related_people,related_organisations,pages,citation,resume,relations,couche_narrative,usage_livre,workflow,date_integration,statut_citationnel,passage_atomise,chapitres_secondaires,methodological_warnings,related_places,related_sources,related_organizations,related_events,related_songs,citation_courte,editeur_temoignage,source_secondaire,note,support,datation,prudence,song_id_2,canonical_song_2,song_id_lwtua,canonical_song_lwtua,source_primaire,song_ids,canonical_songs,related_works,notes,auteurs_direction,locuteurs,related_albums,related_references,$type_unite,lieu,personne,personnes,periode,annee,pages_print,preuve,titre_chapitre,titre_ouvrage,auteur_section_manchester,section,pages_rapport,related_songs_soundcheck,source_generation,artiste,titre_album,label,catalogue,source_titre,album,date_sortie,atomes,page_pdf,page_livre,aspect_traite,atomes_associes,nature,usage,atomes_lies,version,recording_date,studio,associated_people,related_atoms,related_quotes,chapters,verification,location,tracks_discussed_by_S76,tracks,recording_period,associated_label,broadcast_date,release_context,associated_author_reference,associated_release,format,usage_by_S76,original_artist,scope,period,locations,screening_date,associated_event,associated_visual,usage_by_joy_division,associated_tracks,associated_video
atom,S41-A041,sources/hook_unknown_pleasures/source_part_1977_warsaw_first_gigs_hannett_erasmus_demos.md,S41-A041 — Salford Technical College : violence inter-scène et première trace Hannett,S41,"S41 — Hook, Unknown Pleasures, 2012","Peter Hook, Unknown Pleasures: Inside Joy Division, 2012",,Salford Technical College : violence inter-scène et première trace Hannett,,scene_live_violence,,,,,"[""Montrer que la violence de scène précède Factory et accompagne les premières observations de Hannett, dans un monde encore dominé par les rivalités punk locales.""]","{""statut"": ""témoignage direct + propos ultérieur de Gretton rapporté"", ""corroboration"": ""moyenne ; à croiser avec gig lists et sources Hannett/Gretton"", ""confiance"": ""élevée comme mémoire de Hook ; moyenne pour ‘première fois Hannett’""}","{""statut"": ""stable comme scène de violence ; détail Hannett à vérifier"", ""risque_revision"": ""moyen""}","{""niveau"": ""majeur""}","{""niveau"": ""moyen"", ""raison"": ""Ne pas transformer la violence en simple folklore ; elle structure les appartenances locales.""}",,,"[""Salford Technical College"", ""Slaughter & the Dogs"", ""Drones"", ""Rob Gretton"", ""Martin Hannett""]","[""violence inter-scène"", ""réputation comme aimant de trouble""]",,,,,,,2012,,,"{""pdf"": ""83-84"", ""papier"": ""à verrouiller""}",if a band gets a reputation for trouble then trouble’s bound to follow,"Après *Short Circuit*, Warsaw rejoue avec Drones et Slaughter & the Dogs à Salford Technical College. Hook évoque les affrontements entre Wythenshawe lads et Salford lot, son rôle de protecteur d’une première groupie, puis un nouveau riot avec bouteilles jetées depuis le balcon, auquel Rob Gretton aurait participé comme roadie de Slaughter & the Dogs. Le passage signale aussi que Hannett aurait vu le groupe pour la première fois.
","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-050""}, {""type"": ""prépare"", ""cible"": ""CONCEPT-HANNETT-STUDIO""}]","[""live"", ""violence"", ""réseau""]","[""Chapitre 6"", ""Chapitre 8""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S41-A211,sources/hook_unknown_pleasures/source_part_1980_epilogue_closer_track_by_track.md,S41-A211 — Épilogue : Joy Division mis en boîte et non-promu après la mort,S41,"S41 — Hook, Unknown Pleasures, 2012","Peter Hook, Unknown Pleasures: Inside Joy Division, 2012",,Épilogue : Joy Division mis en boîte et non-promu après la mort,,transition_posthume,,,,,"[""Montrer que la postérité publique de Joy Division se construit alors que les survivants se détournent activement du groupe mort.""]","{""statut"": ""témoignage direct rétrospectif"", ""corroboration"": ""forte comme mémoire Hook ; réception posthume à croiser"", ""confiance"": ""élevée""}","{""statut"": ""stable comme nœud posthume"", ""risque_revision"": ""faible""}","{""niveau"": ""critique""}","{""niveau"": ""moyen"", ""raison"": ""Ne pas confondre refus de promotion et absence de deuil ; le retrait est une forme de survie.""}",,,"[""little box"", ""posthumous success"", ""no promotion"", ""Ceremony"", ""In a Lonely Place""]","[""postérité sans participation"", ""mise en boîte du groupe""]",,,,,,,2012,,,"{""pdf"": ""275"", ""papier"": ""à verrouiller""}",we packed everything in a little box once he’d gone,"Hook décrit l’après-mort de Curtis comme une mise en boîte symbolique de Joy Division. Malgré le succès posthume de « Love Will Tear Us Apart » puis de *Closer*, les survivants ne promeuvent pas les disques, ne lisent pas les critiques et ne veulent pas savoir. Ils ne retiennent pratiquement que deux chansons laissées par Curtis : « Ceremony » et « In a Lonely Place ».
","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-160""}, {""type"": ""prolonge"", ""cible"": ""S41-A209""}]","[""deuil"", ""postérité"", ""New Order""]","[""Chapitre 14"", ""Chapitre 12""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S41-A212,sources/hook_unknown_pleasures/source_part_1980_epilogue_closer_track_by_track.md,S41-A212 — « See you on Monday » : reprise du travail et perte du spotter,S41,"S41 — Hook, Unknown Pleasures, 2012","Peter Hook, Unknown Pleasures: Inside Joy Division, 2012",,See you on Monday : reprise du travail et perte du spotter,,transition_processus_creatif,,,,,"[""Faire de la naissance de New Order une crise de méthode créative : la place du chanteur-directeur est vide.""]","{""statut"": ""témoignage direct rétrospectif"", ""corroboration"": ""forte comme mémoire Hook / New Order"", ""confiance"": ""élevée""}","{""statut"": ""stable comme transition méthodologique"", ""risque_revision"": ""faible""}","{""niveau"": ""critique""}","{""niveau"": ""moyen"", ""raison"": ""Ne pas lire la reprise comme froideur : elle est travail de survie et nécessité de recomposition.""}",,,"[""See you on Monday"", ""Dreams Never End"", ""spotter"", ""mentor"", ""record everything""]","[""création sans centre"", ""méthode par réécoute""]",,,,,,,2012,,,"{""pdf"": ""275-276"", ""papier"": ""à verrouiller""}","we’d lost our spotter, our mentor","Les survivants se disent simplement « see you on Monday » et reprennent le travail. Hook apporte le riff de « Dreams Never End », mais cherche instinctivement l’avis de Curtis, désormais absent. La disparition oblige le groupe à inventer une méthode : enregistrer, réécouter, sélectionner lui-même les bonnes idées, sans le centre de validation qu’était Ian.
","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-160""}, {""type"": ""prépare"", ""cible"": ""NEW-ORDER""}]","[""New Order"", ""processus créatif"", ""deuil""]","[""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S41-A213,sources/hook_unknown_pleasures/source_part_1980_epilogue_closer_track_by_track.md,S41-A213 — Pacte de fin : Joy Division ne continue pas sans l’un des quatre,S41,"S41 — Hook, Unknown Pleasures, 2012","Peter Hook, Unknown Pleasures: Inside Joy Division, 2012",,Pacte de fin : Joy Division ne continue pas sans l’un des quatre,,principe_groupe,,,,,"[""Stabiliser la fin de Joy Division comme décision collective de continuité interrompue : le groupe survit musicalement mais pas nominalement.""]","{""statut"": ""témoignage direct rétrospectif"", ""corroboration"": ""forte comme mémoire interne ; pacte à croiser"", ""confiance"": ""élevée""}","{""statut"": ""stable comme principe de récit"", ""risque_revision"": ""faible""}","{""niveau"": ""critique""}","{""niveau"": ""faible"", ""raison"": ""Atome de principe ; ne pas surdramatiser.""}",,,"[""pact"", ""Joy Division over"", ""no new singer"", ""new name""]","[""fin nominale / continuité musicale"", ""intégrité quatuor""]",,,,,,,2012,,,"{""pdf"": ""275-276"", ""papier"": ""à verrouiller""}",Joy Division was over,"Hook affirme que les membres ont depuis longtemps un pacte : si l’un d’eux ne veut plus continuer ou si quelque chose arrive à l’un d’eux, Joy Division s’arrête. Après Curtis, il n’est jamais question de continuer avec l’un des survivants au chant ni de recruter un nouveau chanteur. Le désir de faire de la musique demeure, mais le nom et l’entité Joy Division sont finis.
","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-160""}, {""type"": ""prépare"", ""cible"": ""NEW-ORDER-NAME""}]","[""postérité"", ""groupe"", ""New Order""]","[""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S41-A214,sources/hook_unknown_pleasures/source_part_1980_epilogue_closer_track_by_track.md,S41-A214 — « Atrocity Exhibition » : échange d’instruments et colère contre Hannett,S41,"S41 — Hook, Unknown Pleasures, 2012","Peter Hook, Unknown Pleasures: Inside Joy Division, 2012",,Atrocity Exhibition : échange d’instruments et colère contre Hannett,,analyse_morceau_studio,,,,,"[""Documenter la tension entre expérimentation de groupe et souveraineté du mix Hannett.""]","{""statut"": ""témoignage direct d’interprète"", ""corroboration"": ""forte par écoute ; détails de mix à croiser"", ""confiance"": ""élevée""}","{""statut"": ""stable comme lecture Hook"", ""risque_revision"": ""moyen""}","{""niveau"": ""critique""}","{""niveau"": ""moyen"", ""raison"": ""Ne pas confondre réaction immédiate de Hook et évaluation définitive du morceau.""}",,,"[""Atrocity Exhibition"", ""instrument swap"", ""Marshall Time Waster"", ""Martin mix"", ""Rob warning""]","[""instrument échangé"", ""absence au mix""]",,,,,,,2012,,,"{""pdf"": ""277-278"", ""papier"": ""à verrouiller""}",Barney plays bass and I play guitar on ‘Atrocity Exhibition’.,"Hook rappelle que lui et Sumner échangent leurs instruments sur « Atrocity Exhibition » : Sumner joue la basse, Hook la guitare. Absent pendant une partie du mix, Hook découvre que Hannett a fortement transformé sa guitare avec le Marshall Time Waster et estime d’abord que le morceau est tué. Rob lui rappelle que s’absenter, c’est accepter ce qui se passe sans soi.
","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-140""}, {""type"": ""prolonge"", ""cible"": ""CONCEPT-142""}]","[""Closer"", ""studio"", ""Hannett""]","[""Chapitre 3"", ""Chapitre 8""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S41-A215,sources/hook_unknown_pleasures/source_part_1980_epilogue_closer_track_by_track.md,"S41-A215 — « Isolation » : simplicité, synthés, batterie séparée et edit sauvé",S41,"S41 — Hook, Unknown Pleasures, 2012","Peter Hook, Unknown Pleasures: Inside Joy Division, 2012",,"Isolation : simplicité, synthés, batterie séparée et edit sauvé",,analyse_morceau_studio,,,,,"[""Montrer que la modernité d’Isolation naît de la simplicité, de l’expérimentation technique et de la fragilité du montage analogique.""]","{""statut"": ""témoignage direct + analyse technique"", ""corroboration"": ""forte par écoute ; détails techniques à croiser"", ""confiance"": ""élevée""}","{""statut"": ""stable comme analyse de morceau"", ""risque_revision"": ""moyen""}","{""niveau"": ""critique""}","{""niveau"": ""moyen"", ""raison"": ""Les détails de déclenchement synthé et d’edit doivent être croisés avec les ingénieurs.""}",,,"[""Isolation"", ""no guitar"", ""ARP"", ""Transcendent"", ""razor edit"", ""Mike Johnson""]","[""simplicité moderne"", ""montage analogique fragile""]",,,,,,,2012,,,"{""pdf"": ""278-279"", ""papier"": ""à verrouiller""}",it has no guitar on it,"Hook présente « Isolation » comme morceau sans guitare, efficace parce que l’inexpérience maintient une structure simple. Hannett sépare et traite les batteries, utilise les drums pour déclencher le synthé, tandis que Sumner superpose ARP et Transcendent. La fin du morceau porte la trace d’un montage au rasoir presque raté par John Caffery puis sauvé par Mike Johnson.
","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-142""}, {""type"": ""prolonge"", ""cible"": ""CONCEPT-155""}]","[""Closer"", ""studio"", ""technique""]","[""Chapitre 3"", ""Chapitre 8""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S41-A216,sources/hook_unknown_pleasures/source_part_1980_epilogue_closer_track_by_track.md,"S41-A216 — « Passover » : six-string bass, Clone Theory et son du futur Hook",S41,"S41 — Hook, Unknown Pleasures, 2012","Peter Hook, Unknown Pleasures: Inside Joy Division, 2012",,"Passover : six-string bass, Clone Theory et son du futur Hook",,analyse_morceau_instrument,,,,,"[""Stabiliser la six-string bass comme pivot entre Joy Division tardif et New Order naissant.""]","{""statut"": ""témoignage direct d’instrumentiste"", ""corroboration"": ""forte comme mémoire Hook ; détails effets à croiser"", ""confiance"": ""élevée""}","{""statut"": ""stable comme nœud instrumental"", ""risque_revision"": ""faible à moyen""}","{""niveau"": ""critique""}","{""niveau"": ""faible"", ""raison"": ""Atome instrumental robuste.""}",,,"[""Passover"", ""six-string bass"", ""Clone Theory"", ""eighty-millisecond delay"", ""Mamelok""]","[""basse-guitare"", ""son Hook phase suivante""]",,,,,,,2012,,,"{""pdf"": ""279"", ""papier"": ""à verrouiller""}",Everyone thinks it’s a guitar but it’s not; it’s the six-string bass.,"Hook situe « Passover » comme première grande bascule vers la six-string bass. Sur conseil de Sumner, il achète l’instrument, y ajoute l’Electro-Harmonix Clone Theory puis un court delay. Il considère que ce couplage produit le son de la phase suivante de sa carrière : une basse jouée comme une guitare, fragile, mélodique, doublée et épaissie.
","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-118""}, {""type"": ""prépare"", ""cible"": ""NEW-ORDER-SOUND""}]","[""basse"", ""Closer"", ""New Order""]","[""Chapitre 3"", ""Chapitre 8"", ""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S41-A217,sources/hook_unknown_pleasures/source_part_1980_epilogue_closer_track_by_track.md,S41-A217 — « Colony » et confiance de *Closer* : mélancolie fragile mais sûre d’elle,S41,"S41 — Hook, Unknown Pleasures, 2012","Peter Hook, Unknown Pleasures: Inside Joy Division, 2012",,Colony et confiance de Closer : mélancolie fragile mais sûre d’elle,,analyse_album,,,,,"[""Déplacer Closer hors du seul registre funéraire : le disque est fragile mais musicalement confiant.""]","{""statut"": ""témoignage direct + appréciation critique d’interprète"", ""corroboration"": ""forte par écoute ; subjectivité assumée"", ""confiance"": ""élevée""}","{""statut"": ""stable comme lecture Hook"", ""risque_revision"": ""faible""}","{""niveau"": ""critique""}","{""niveau"": ""moyen"", ""raison"": ""Ne pas en faire une vérité objective : c’est la hiérarchie d’écoute de Hook.""}",,,"[""Colony"", ""Closer confidence"", ""music chemistry"", ""melancholic fragile intense""]","[""confiance mélancolique"", ""chimie maximale du groupe""]",,,,,,,2012,,,"{""pdf"": ""279-280"", ""papier"": ""à verrouiller""}",Every song is confident,"À propos de « Colony », Hook élargit son commentaire à l’album entier. Il décrit *Closer* comme produit d’une grande chimie de groupe : riffs de batterie, basse et guitare tous excellents. Contrairement à certaines retenues de *Unknown Pleasures*, *Closer* lui paraît entièrement confiant, bien que sa matière soit mélancolique, fragile et intense.
","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-141""}, {""type"": ""nuance"", ""cible"": ""MYTH-CLOSER-FUNERAL-PROPHECY""}]","[""Closer"", ""album"", ""réception interne""]","[""Chapitre 8"", ""Chapitre 12""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S41-A218,sources/hook_unknown_pleasures/source_part_1980_epilogue_closer_track_by_track.md,"S41-A218 — « A Means to an End » : pop song, disco abîmée et empreinte Hannett",S41,"S41 — Hook, Unknown Pleasures, 2012","Peter Hook, Unknown Pleasures: Inside Joy Division, 2012",,"A Means to an End : pop song, disco abîmée et empreinte Hannett",,analyse_morceau,,,,,"[""Montrer que Closer contient une logique pop / dance déformée, travaillée dans l’espace du studio.""]","{""statut"": ""témoignage direct + analyse musicale subjective"", ""corroboration"": ""moyenne à forte par écoute"", ""confiance"": ""élevée""}","{""statut"": ""stable comme lecture Hook"", ""risque_revision"": ""faible""}","{""niveau"": ""majeur""}","{""niveau"": ""moyen"", ""raison"": ""Ne pas projeter trop directement New Order ; la dance est ici encore déformée.""}",,,"[""A Means to an End"", ""pop song"", ""fucked-up disco"", ""studio finish"", ""four ascending notes""]","[""dance abîmée"", ""pop latente de Closer""]",,,,,,,2012,,,"{""pdf"": ""280"", ""papier"": ""à verrouiller""}",This is the pop song on the album. It’s a fucked-up disco song.,"Hook qualifie « A Means to an End » de pop song de *Closer*, ou de disco abîmée. Le morceau est partiellement travaillé avant le studio puis terminé sur place, ce qui plaît à Hannett, car cela lui permet d’imprimer sa marque. Hook retient aussi une particularité mélodique : quatre notes ascendantes voisines, sans pensée ordinaire des altérations.
","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-160""}, {""type"": ""prépare"", ""cible"": ""NEW-ORDER-SOUND""}]","[""Closer"", ""pop"", ""studio""]","[""Chapitre 8"", ""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S41-A219,sources/hook_unknown_pleasures/source_part_1980_epilogue_closer_track_by_track.md,S41-A219 — « Heart and Soul » : basse transférée au synthé et naissance d’une méthode New Order,S41,"S41 — Hook, Unknown Pleasures, 2012","Peter Hook, Unknown Pleasures: Inside Joy Division, 2012",,Heart and Soul : basse transférée au synthé et naissance d’une méthode New Order,,analyse_morceau_studio,,,,,"[""Faire de Heart and Soul un point de passage entre Closer et les procédures d’écriture de New Order.""]","{""statut"": ""témoignage direct d’instrumentiste + analyse studio"", ""corroboration"": ""forte comme méthode Hook ; détails à croiser"", ""confiance"": ""élevée""}","{""statut"": ""stable comme nœud méthodologique"", ""risque_revision"": ""moyen""}","{""niveau"": ""critique""}","{""niveau"": ""moyen"", ""raison"": ""Ne pas réduire New Order à ce seul procédé ; le passage fournit une matrice, non une cause unique.""}",,,"[""Heart and Soul"", ""low bass on synth"", ""keyboards layers"", ""Mr Melody"", ""heat taken out""]","[""basse transférée au synthé"", ""matrice New Order""]",,,,,,,2012,,,"{""pdf"": ""280-281"", ""papier"": ""à verrouiller""}",I wrote the low bass and we transferred it to the synthesizer.,"Hook décrit « Heart and Soul » comme morceau séduisant et stratifié. Il écrit une ligne de basse grave, ensuite transférée au synthétiseur ; Hannett montre à Sumner comment superposer claviers et cordes. Hook joue la six-string basse bas dans le mix, d’abord frustré par le retrait de chaleur opéré par Hannett, puis convaincu après coup. Cette méthode — basse déplacée au synthé, mélodie jouée par-dessus — devient structurante pour New Order.
","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-160""}, {""type"": ""prolonge"", ""cible"": ""CONCEPT-142""}]","[""Closer"", ""synthétiseur"", ""New Order""]","[""Chapitre 3"", ""Chapitre 8"", ""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S41-A220,sources/hook_unknown_pleasures/source_part_1980_epilogue_closer_track_by_track.md,S41-A220 — « Twenty Four Hours » : vulnérabilité vocale et confusion de la puissance Curtis,S41,"S41 — Hook, Unknown Pleasures, 2012","Peter Hook, Unknown Pleasures: Inside Joy Division, 2012",,Twenty Four Hours : vulnérabilité vocale et confusion de la puissance Curtis,,analyse_voix_sante,,,,,"[""Nuancer la lecture des paroles comme diagnostic évident : Curtis performe la détresse avec force, ce qui brouille sa lisibilité médicale.""]","{""statut"": ""témoignage direct + interprétation vocale"", ""corroboration"": ""forte comme mémoire Hook ; interprétation à prudence"", ""confiance"": ""élevée""}","{""statut"": ""stable comme nœud voix / santé"", ""risque_revision"": ""moyen""}","{""niveau"": ""critique""}","{""niveau"": ""très élevé"", ""raison"": ""Éviter de transformer la performance intense en preuve de bonne santé ou les paroles en diagnostic immédiat.""}",,,"[""Twenty Four Hours"", ""vocal range"", ""emotion"", ""screaming rock god"", ""vulnerable""]","[""illisibilité de la détresse performée"", ""voix vulnérable puissante""]",,,,,,,2012,,,"{""pdf"": ""281"", ""papier"": ""à verrouiller""}","on the one hand, he was ill and vulnerable; on the other, he was a screaming rock god","À propos de « Twenty Four Hours », Hook défend la puissance d’une voix émotionnelle qui n’a pas besoin d’être techniquement parfaite. Il répond à l’objection rétrospective : pourquoi les autres n’ont-ils pas compris à travers les paroles ? Pour lui, Curtis n’apparaît pas affaissé, mais en pleine intensité scénique et vocale. C’est cette coexistence de maladie, vulnérabilité et puissance qui rend la situation confuse.
","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-119""}, {""type"": ""prolonge"", ""cible"": ""CONCEPT-158""}]","[""voix"", ""santé"", ""Closer""]","[""Chapitre 4"", ""Chapitre 12""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S41-A221,sources/hook_unknown_pleasures/source_part_1980_epilogue_closer_track_by_track.md,"S41-A221 — « The Eternal » : six-string, Transcendent et solidité collective irrépétable",S41,"S41 — Hook, Unknown Pleasures, 2012","Peter Hook, Unknown Pleasures: Inside Joy Division, 2012",,"The Eternal : six-string, Transcendent et solidité collective irrépétable",,analyse_morceau_memoire,,,,,"[""Stabiliser The Eternal comme lieu de mémoire de la chimie irrépétable des quatre.""]","{""statut"": ""témoignage direct + appréciation subjective"", ""corroboration"": ""forte par écoute ; hiérarchie personnelle"", ""confiance"": ""élevée""}","{""statut"": ""stable comme lecture Hook"", ""risque_revision"": ""faible""}","{""niveau"": ""critique""}","{""niveau"": ""moyen"", ""raison"": ""Ne pas absolutiser la préférence de Hook ; elle vaut comme mémoire interne.""}",,,"[""The Eternal"", ""favourite lyric"", ""six-string bass"", ""Transcendent white noise"", ""echo plate""]","[""chimie irrépétable"", ""mémoire sonore des quatre""]",,,,,,,2012,,,"{""pdf"": ""281"", ""papier"": ""à verrouiller""}","the solidity between me, Ian, Steve and Bernard was very, very powerful","Hook donne à « The Eternal » un statut majeur : son texte préféré, un morceau dreamlike, puissant vocalement et instrumentalement. Il y entend la six-string bass avec Clone Theory, le Transcendent de Sumner comme générateur de white noise, le riff simple et fort de Morris, l’echo plate de Hannett. Surtout, il y entend une solidité collective qu’aucun des survivants ne retrouvera selon lui.
","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-141""}, {""type"": ""prolonge"", ""cible"": ""CONCEPT-160""}]","[""Closer"", ""mémoire"", ""groupe""]","[""Chapitre 8"", ""Chapitre 12"", ""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S41-A222,sources/hook_unknown_pleasures/source_part_1980_epilogue_closer_track_by_track.md,"S41-A222 — « Decades » : beauté finale, double basse et *Closer* préféré à *Unknown Pleasures*",S41,"S41 — Hook, Unknown Pleasures, 2012","Peter Hook, Unknown Pleasures: Inside Joy Division, 2012",,"Decades : beauté finale, double basse et Closer préféré à Unknown Pleasures",,analyse_morceau_album,,,,,"[""Faire de Decades et de Closer un contrepoint à la lecture purement funéraire : le disque est aussi plaisir d’écoute et accomplissement esthétique pour Hook.""]","{""statut"": ""témoignage direct + jugement esthétique subjectif"", ""corroboration"": ""forte par écoute pour les éléments généraux ; préférence subjective"", ""confiance"": ""élevée""}","{""statut"": ""stable comme hiérarchie Hook"", ""risque_revision"": ""faible""}","{""niveau"": ""critique""}","{""niveau"": ""moyen"", ""raison"": ""Ne pas transformer la préférence personnelle en canon critique universel.""}",,,"[""Decades"", ""low bass"", ""six-string overdub"", ""Syndrum"", ""more beautiful than Atmosphere"", ""favourite albums""]","[""Closer comme plaisir d’écoute"", ""beauté posthume non prophétique""]",,,,,,,2012,,,"{""pdf"": ""282"", ""papier"": ""à verrouiller""}",I think it’s more beautiful than ‘Atmosphere’.,"Hook décrit « Decades » comme l’un des plus beaux morceaux de Joy Division : basse grave synchronisée avec la grosse caisse, overdub de six-string rythmique, Syndrum, echo plate, claviers superposés et mélodies de guitare. Il va jusqu’à préférer sa beauté à celle d’« Atmosphere » et affirme écouter *Closer* avec plus de plaisir que *Unknown Pleasures*, au point de le placer parmi ses albums favoris.
","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-146""}, {""type"": ""nuance"", ""cible"": ""MYTH-CLOSER-FUNERAL-PROPHECY""}]","[""Closer"", ""réception interne"", ""postérité""]","[""Chapitre 8"", ""Chapitre 12"", ""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S41-A014,sources/hook_unknown_pleasures/source_part_1976_lesser_free_trade_hall_bass_ian_joining.md,S41-A014 — Lesser Free Trade Hall : le concert comme conversion sensorielle et sociale,S41,"S41 — Hook, Unknown Pleasures, 2012","Peter Hook, Unknown Pleasures: Inside Joy Division, 2012",,Lesser Free Trade Hall : le concert comme conversion sensorielle et sociale,,scene_revelation,,,,,"[""Stabiliser le concert des Pistols comme catalyseur, non comme origine absolue : il transforme une disposition déjà préparée en décision d’agir.""]","{""statut"": ""témoignage direct rétrospectif de Peter Hook"", ""corroboration"": ""forte pour l’événement ; perception subjective à signaler"", ""confiance"": ""élevée""}","{""statut"": ""stable comme scène de mémoire"", ""risque_revision"": ""faible""}","{""niveau"": ""critique""}","{""niveau"": ""moyen"", ""raison"": ""Risque de sacraliser le concert comme origine unique du post-punk mancunien.""}",,,"[""Lesser Free Trade Hall"", ""Sex Pistols"", ""Johnny Rotten"", ""Malcolm McLaren"", ""conversion punk""]","[""permission scénique"", ""bruit comme ouverture"", ""catalyseur punk""]",,,,,,,2012,,,"{""pdf"": ""47-50"", ""papier"": ""à verrouiller""}",I could do that,"Hook raconte le concert des Sex Pistols du 4 juin 1976 au Lesser Free Trade Hall comme une conversion : Malcolm McLaren apparaît comme premier punk visible, Solstice incarne la normalité rock, puis le bruit sale des Pistols et la présence de Johnny Rotten ouvrent une autre vie. L’expérience tient moins à la virtuosité musicale qu’à la possibilité sociale de faire soi-même.
","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-046""}, {""type"": ""nuance"", ""cible"": ""MYTH-SEX-PISTOLS-LFTH-ORIGIN""}, {""type"": ""prolonge"", ""cible"": ""S41-A013""}]","[""punk"", ""origine"", ""scène""]","[""Chapitre 2"", ""Chapitre 6"", ""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
